"","gene","freq","hgnc_symbol"
"13013","ensg00000049283",0.0129175946547884,"EPN3"
"13014","ensg00000100288",0.0129175946547884,"CHKB"
"13015","ensg00000100373",0.0129175946547884,"UPK3A"
"13016","ensg00000102524",0.0129175946547884,"TNFSF13B"
"13017","ensg00000103742",0.0129175946547884,"IGDCC4"
"13018","ensg00000107249",0.0129175946547884,"GLIS3"
"13019","ensg00000107954",0.0129175946547884,"NEURL1"
"13020","ensg00000111644",0.0129175946547884,"ACRBP"
"13021","ensg00000115468",0.0129175946547884,"EFHD1"
"13022","ensg00000118785",0.0129175946547884,"SPP1"
"13023","ensg00000129167",0.0129175946547884,"TPH1"
"13024","ensg00000132832",0.0129175946547884,"LINC01260"
"13025","ensg00000133805",0.0129175946547884,"AMPD3"
"13026","ensg00000141497",0.0129175946547884,"ZMYND15"
"13027","ensg00000150510",0.0129175946547884,"FAM124A"
"13028","ensg00000150672",0.0129175946547884,"DLG2"
"13029","ensg00000154589",0.0129175946547884,"LY96"
"13030","ensg00000157601",0.0129175946547884,"MX1"
"13031","ensg00000159082",0.0129175946547884,"SYNJ1"
"13032","ensg00000163406",0.0129175946547884,"SLC15A2"
"13033","ensg00000170509",0.0129175946547884,"HSD17B13"
"13034","ensg00000171408",0.0129175946547884,"PDE7B"
"13035","ensg00000171903",0.0129175946547884,"CYP4F11"
"13036","ensg00000172575",0.0129175946547884,"RASGRP1"
"13037","ensg00000174093",0.0129175946547884,NA
"13038","ensg00000175773",0.0129175946547884,""
"13039","ensg00000177627",0.0129175946547884,"C12orf54"
"13040","ensg00000184750",0.0129175946547884,NA
"13041","ensg00000188707",0.0129175946547884,"ZBED6CL"
"13042","ensg00000189157",0.0129175946547884,"FAM47E"
"13043","ensg00000197168",0.0129175946547884,"NEK5"
"13044","ensg00000197409",0.0129175946547884,"HIST1H3D"
"13045","ensg00000223635",0.0129175946547884,""
"13046","ensg00000224536",0.0129175946547884,""
"13047","ensg00000231028",0.0129175946547884,"LINC00271"
"13048","ensg00000232936",0.0129175946547884,""
"13049","ensg00000237380",0.0129175946547884,"HOXD-AS2"
"13050","ensg00000247982",0.0129175946547884,"LINC00926"
"13051","ensg00000249898",0.0129175946547884,"MCPH1-AS1"
"13052","ensg00000258646",0.0129175946547884,""
"13053","ensg00000260052",0.0129175946547884,""
"13054","ensg00000260279",0.0129175946547884,""
"13055","ensg00000260877",0.0129175946547884,""
"13056","ensg00000263220",0.0129175946547884,""
"13057","ensg00000267649",0.0129175946547884,""
"13058","ensg00000268069",0.0129175946547884,""
"13059","ensg00000269318",0.0129175946547884,""
"13060","ensg00000269781",0.0129175946547884,NA
"13061","ensg00000270038",0.0129175946547884,""
"13062","ensg00000271980",0.0129175946547884,""
"13063","ensg00000272800",0.0129175946547884,""
"13064","ensg00000272902",0.0129175946547884,"TBC1D8-AS1"
"13065","ensg00000272936",0.0129175946547884,""
"13066","ensg00000000971",0.0124721603563474,"CFH"
"13067","ensg00000010610",0.0124721603563474,"CD4"
"13068","ensg00000039987",0.0124721603563474,"BEST2"
"13069","ensg00000064270",0.0124721603563474,"ATP2C2"
"13070","ensg00000083817",0.0124721603563474,"ZNF416"
"13071","ensg00000085514",0.0124721603563474,"PILRA"
"13072","ensg00000104899",0.0124721603563474,"AMH"
"13073","ensg00000116299",0.0124721603563474,"KIAA1324"
"13074","ensg00000121410",0.0124721603563474,"A1BG"
"13075","ensg00000125848",0.0124721603563474,"FLRT3"
"13076","ensg00000129270",0.0124721603563474,NA
"13077","ensg00000136010",0.0124721603563474,"ALDH1L2"
"13078","ensg00000141933",0.0124721603563474,"TPGS1"
"13079","ensg00000142233",0.0124721603563474,"NTN5"
"13080","ensg00000144649",0.0124721603563474,"FAM198A"
"13081","ensg00000151062",0.0124721603563474,"CACNA2D4"
"13082","ensg00000157653",0.0124721603563474,"C9orf43"
"13083","ensg00000163576",0.0124721603563474,"EFHB"
"13084","ensg00000164142",0.0124721603563474,"FAM160A1"
"13085","ensg00000165521",0.0124721603563474,"EML5"
"13086","ensg00000167034",0.0124721603563474,"NKX3-1"
"13087","ensg00000178997",0.0124721603563474,"EXD1"
"13088","ensg00000180138",0.0124721603563474,"CSNK1A1L"
"13089","ensg00000183305",0.0124721603563474,"MAGEA2B"
"13090","ensg00000188033",0.0124721603563474,"ZNF490"
"13091","ensg00000188396",0.0124721603563474,"TCTEX1D4"
"13092","ensg00000189350",0.0124721603563474,"TOGARAM2"
"13093","ensg00000205426",0.0124721603563474,"KRT81"
"13094","ensg00000214184",0.0124721603563474,"GCC2-AS1"
"13095","ensg00000223653",0.0124721603563474,""
"13096","ensg00000226386",0.0124721603563474,"PARD3-AS1"
"13097","ensg00000228962",0.0124721603563474,"HCG23"
"13098","ensg00000229474",0.0124721603563474,"PATL2"
"13099","ensg00000233224",0.0124721603563474,NA
"13100","ensg00000243284",0.0124721603563474,"VSIG8"
"13101","ensg00000250585",0.0124721603563474,"LINC00604"
"13102","ensg00000254343",0.0124721603563474,""
"13103","ensg00000254610",0.0124721603563474,""
"13104","ensg00000255139",0.0124721603563474,""
"13105","ensg00000255520",0.0124721603563474,""
"13106","ensg00000255983",0.0124721603563474,""
"13107","ensg00000258768",0.0124721603563474,""
"13108","ensg00000261242",0.0124721603563474,""
"13109","ensg00000261737",0.0124721603563474,""
"13110","ensg00000269804",0.0124721603563474,NA
"13111","ensg00000270361",0.0124721603563474,""
"13112","ensg00000272223",0.0124721603563474,""
"13113","ensg00000272599",0.0124721603563474,""
"13114","ensg00000273253",0.0124721603563474,""
"13115","ensg00000273428",0.0124721603563474,""
"13116","ensg00000273472",0.0124721603563474,""
"13117","ensg00000031081",0.0120267260579065,"ARHGAP31"
"13118","ensg00000100767",0.0120267260579065,"PAPLN"
"13119","ensg00000101331",0.0120267260579065,"CCM2L"
"13120","ensg00000104967",0.0120267260579065,"NOVA2"
"13121","ensg00000112183",0.0120267260579065,"RBM24"
"13122","ensg00000113296",0.0120267260579065,"THBS4"
"13123","ensg00000115221",0.0120267260579065,"ITGB6"
"13124","ensg00000116035",0.0120267260579065,"VAX2"
"13125","ensg00000116525",0.0120267260579065,"TRIM62"
"13126","ensg00000119725",0.0120267260579065,"ZNF410"
"13127","ensg00000120051",0.0120267260579065,"CFAP58"
"13128","ensg00000120054",0.0120267260579065,"CPN1"
"13129","ensg00000131398",0.0120267260579065,"KCNC3"
"13130","ensg00000132639",0.0120267260579065,"SNAP25"
"13131","ensg00000133106",0.0120267260579065,"EPSTI1"
"13132","ensg00000133808",0.0120267260579065,"MICALCL"
"13133","ensg00000136161",0.0120267260579065,"RCBTB2"
"13134","ensg00000144857",0.0120267260579065,"BOC"
"13135","ensg00000146147",0.0120267260579065,"MLIP"
"13136","ensg00000156966",0.0120267260579065,"B3GNT7"
"13137","ensg00000163491",0.0120267260579065,"NEK10"
"13138","ensg00000167524",0.0120267260579065,""
"13139","ensg00000169688",0.0120267260579065,"MT1B"
"13140","ensg00000171823",0.0120267260579065,"FBXL14"
"13141","ensg00000174586",0.0120267260579065,"ZNF497"
"13142","ensg00000179841",0.0120267260579065,"AKAP5"
"13143","ensg00000180353",0.0120267260579065,"HCLS1"
"13144","ensg00000188051",0.0120267260579065,"TMEM221"
"13145","ensg00000196338",0.0120267260579065,"NLGN3"
"13146","ensg00000196876",0.0120267260579065,"SCN8A"
"13147","ensg00000204252",0.0120267260579065,"HLA-DOA"
"13148","ensg00000213139",0.0120267260579065,"CRYGS"
"13149","ensg00000223343",0.0120267260579065,""
"13150","ensg00000227268",0.0120267260579065,"KLLN"
"13151","ensg00000229127",0.0120267260579065,""
"13152","ensg00000230023",0.0120267260579065,""
"13153","ensg00000232197",0.0120267260579065,""
"13154","ensg00000236066",0.0120267260579065,NA
"13155","ensg00000236137",0.0120267260579065,""
"13156","ensg00000236423",0.0120267260579065,"LINC01134"
"13157","ensg00000237021",0.0120267260579065,""
"13158","ensg00000239322",0.0120267260579065,"ATP6V1B1-AS1"
"13159","ensg00000239653",0.0120267260579065,"PSMD6-AS2"
"13160","ensg00000242242",0.0120267260579065,"PVRL3-AS1"
"13161","ensg00000250326",0.0120267260579065,""
"13162","ensg00000254389",0.0120267260579065,"RHPN1-AS1"
"13163","ensg00000258457",0.0120267260579065,""
"13164","ensg00000258592",0.0120267260579065,""
"13165","ensg00000258727",0.0120267260579065,""
"13166","ensg00000259456",0.0120267260579065,"ADNP-AS1"
"13167","ensg00000259583",0.0120267260579065,""
"13168","ensg00000260233",0.0120267260579065,"SSSCA1-AS1"
"13169","ensg00000260742",0.0120267260579065,""
"13170","ensg00000260879",0.0120267260579065,""
"13171","ensg00000261068",0.0120267260579065,""
"13172","ensg00000261519",0.0120267260579065,""
"13173","ensg00000262213",0.0120267260579065,""
"13174","ensg00000263350",0.0120267260579065,NA
"13175","ensg00000272040",0.0120267260579065,""
"13176","ensg00000272669",0.0120267260579065,""
"13177","ensg00000272807",0.0120267260579065,""
"13178","ensg00000272869",0.0120267260579065,""
"13179","ensg00000272983",0.0120267260579065,""
"13180","ensg00000273271",0.0120267260579065,""
"13181","ensg00000039600",0.0115812917594655,"SOX30"
"13182","ensg00000070182",0.0115812917594655,"SPTB"
"13183","ensg00000101213",0.0115812917594655,"PTK6"
"13184","ensg00000101222",0.0115812917594655,"SPEF1"
"13185","ensg00000103241",0.0115812917594655,"FOXF1"
"13186","ensg00000104490",0.0115812917594655,"NCALD"
"13187","ensg00000113721",0.0115812917594655,"PDGFRB"
"13188","ensg00000114812",0.0115812917594655,"VIPR1"
"13189","ensg00000118557",0.0115812917594655,"PMFBP1"
"13190","ensg00000122481",0.0115812917594655,"RWDD3"
"13191","ensg00000124257",0.0115812917594655,"NEURL2"
"13192","ensg00000140254",0.0115812917594655,"DUOXA1"
"13193","ensg00000140465",0.0115812917594655,"CYP1A1"
"13194","ensg00000140488",0.0115812917594655,"CELF6"
"13195","ensg00000143850",0.0115812917594655,"PLEKHA6"
"13196","ensg00000153404",0.0115812917594655,"PLEKHG4B"
"13197","ensg00000167755",0.0115812917594655,"KLK6"
"13198","ensg00000167759",0.0115812917594655,"KLK13"
"13199","ensg00000170498",0.0115812917594655,"KISS1"
"13200","ensg00000170579",0.0115812917594655,"DLGAP1"
"13201","ensg00000170819",0.0115812917594655,"BFSP2"
"13202","ensg00000176244",0.0115812917594655,"ACBD7"
"13203","ensg00000176386",0.0115812917594655,"CDC26"
"13204","ensg00000176595",0.0115812917594655,"KBTBD11"
"13205","ensg00000176678",0.0115812917594655,"FOXL1"
"13206","ensg00000179935",0.0115812917594655,"LINC00652"
"13207","ensg00000180998",0.0115812917594655,"GPR137C"
"13208","ensg00000184588",0.0115812917594655,"PDE4B"
"13209","ensg00000184925",0.0115812917594655,"LCN12"
"13210","ensg00000188211",0.0115812917594655,"NCR3LG1"
"13211","ensg00000189144",0.0115812917594655,"ZNF573"
"13212","ensg00000204262",0.0115812917594655,"COL5A2"
"13213","ensg00000204620",0.0115812917594655,""
"13214","ensg00000204632",0.0115812917594655,"HLA-G"
"13215","ensg00000204876",0.0115812917594655,""
"13216","ensg00000205364",0.0115812917594655,"MT1M"
"13217","ensg00000224846",0.0115812917594655,""
"13218","ensg00000225742",0.0115812917594655,"LINC02036"
"13219","ensg00000228506",0.0115812917594655,""
"13220","ensg00000230606",0.0115812917594655,""
"13221","ensg00000230939",0.0115812917594655,""
"13222","ensg00000232940",0.0115812917594655,"HCG25"
"13223","ensg00000233410",0.0115812917594655,"LINC01222"
"13224","ensg00000235621",0.0115812917594655,"LINC00494"
"13225","ensg00000236008",0.0115812917594655,"LINC01814"
"13226","ensg00000238083",0.0115812917594655,"LRRC37A2"
"13227","ensg00000241520",0.0115812917594655,""
"13228","ensg00000248079",0.0115812917594655,"DPH6-AS1"
"13229","ensg00000248664",0.0115812917594655,""
"13230","ensg00000250133",0.0115812917594655,"HOXC-AS2"
"13231","ensg00000255079",0.0115812917594655,""
"13232","ensg00000255098",0.0115812917594655,NA
"13233","ensg00000256892",0.0115812917594655,"MTRNR2L7"
"13234","ensg00000259571",0.0115812917594655,"BLID"
"13235","ensg00000259577",0.0115812917594655,"CERNA1"
"13236","ensg00000261997",0.0115812917594655,""
"13237","ensg00000264043",0.0115812917594655,NA
"13238","ensg00000267446",0.0115812917594655,""
"13239","ensg00000267737",0.0115812917594655,""
"13240","ensg00000268751",0.0115812917594655,"SCGB1B2P"
"13241","ensg00000268816",0.0115812917594655,NA
"13242","ensg00000270604",0.0115812917594655,"HCG17"
"13243","ensg00000271020",0.0115812917594655,""
"13244","ensg00000271359",0.0115812917594655,NA
"13245","ensg00000271927",0.0115812917594655,NA
"13246","ensg00000272008",0.0115812917594655,""
"13247","ensg00000273466",0.0115812917594655,""
"13248","ensg00000047644",0.0111358574610245,"WWC3"
"13249","ensg00000088882",0.0111358574610245,"CPXM1"
"13250","ensg00000090565",0.0111358574610245,"RAB11FIP3"
"13251","ensg00000100031",0.0111358574610245,"GGT1"
"13252","ensg00000105204",0.0111358574610245,"DYRK1B"
"13253","ensg00000109265",0.0111358574610245,"KIAA1211"
"13254","ensg00000115461",0.0111358574610245,"IGFBP5"
"13255","ensg00000116852",0.0111358574610245,"KIF21B"
"13256","ensg00000120498",0.0111358574610245,"TEX11"
"13257","ensg00000130558",0.0111358574610245,"OLFM1"
"13258","ensg00000132825",0.0111358574610245,"PPP1R3D"
"13259","ensg00000133069",0.0111358574610245,"TMCC2"
"13260","ensg00000134531",0.0111358574610245,"EMP1"
"13261","ensg00000134762",0.0111358574610245,"DSC3"
"13262","ensg00000136699",0.0111358574610245,"SMPD4"
"13263","ensg00000142677",0.0111358574610245,"IL22RA1"
"13264","ensg00000142959",0.0111358574610245,"BEST4"
"13265","ensg00000143556",0.0111358574610245,"S100A7"
"13266","ensg00000151023",0.0111358574610245,"ENKUR"
"13267","ensg00000151320",0.0111358574610245,"AKAP6"
"13268","ensg00000152487",0.0111358574610245,NA
"13269","ensg00000158865",0.0111358574610245,"SLC5A11"
"13270","ensg00000162040",0.0111358574610245,"HS3ST6"
"13271","ensg00000164120",0.0111358574610245,"HPGD"
"13272","ensg00000164125",0.0111358574610245,"FAM198B"
"13273","ensg00000171236",0.0111358574610245,"LRG1"
"13274","ensg00000172661",0.0111358574610245,"WASHC2C"
"13275","ensg00000173088",0.0111358574610245,NA
"13276","ensg00000180767",0.0111358574610245,"CHST13"
"13277","ensg00000183921",0.0111358574610245,"SDR42E2"
"13278","ensg00000188763",0.0111358574610245,"FZD9"
"13279","ensg00000196196",0.0111358574610245,"HRCT1"
"13280","ensg00000196757",0.0111358574610245,"ZNF700"
"13281","ensg00000204396",0.0111358574610245,"VWA7"
"13282","ensg00000206172",0.0111358574610245,"HBA1"
"13283","ensg00000223732",0.0111358574610245,""
"13284","ensg00000224616",0.0111358574610245,"RTCA-AS1"
"13285","ensg00000224729",0.0111358574610245,"PCOLCE-AS1"
"13286","ensg00000225793",0.0111358574610245,""
"13287","ensg00000228278",0.0111358574610245,"ORM2"
"13288","ensg00000228549",0.0111358574610245,""
"13289","ensg00000230185",0.0111358574610245,"C9orf147"
"13290","ensg00000233101",0.0111358574610245,"HOXB-AS3"
"13291","ensg00000233117",0.0111358574610245,"LINC00702"
"13292","ensg00000233654",0.0111358574610245,""
"13293","ensg00000242110",0.0111358574610245,"AMACR"
"13294","ensg00000243989",0.0111358574610245,"ACY1"
